,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
3569,-79.63,43.68,TORONTO INTL A,6158731,2021-10-10,2021,10,10,,20.8,,16.4,,18.6,,0.0,,0.6,,0.8,,0.0,,0.8,,,,,M,,M
3570,-79.63,43.68,TORONTO INTL A,6158731,2021-10-11,2021,10,11,,22.3,,16.7,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,,,,M,,M
3571,-79.63,43.68,TORONTO INTL A,6158731,2021-10-12,2021,10,12,,22.3,,16.5,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,,,,15.0,,35.0,
3572,-79.63,43.68,TORONTO INTL A,6158731,2021-10-13,2021,10,13,,21.7,,14.6,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,1.0,,39.0,
3573,-79.63,43.68,TORONTO INTL A,6158731,2021-10-14,2021,10,14,,21.8,,12.9,,17.4,,0.6,,0.0,,1.8,,0.0,,1.8,,,,,M,,M
3574,-79.63,43.68,TORONTO INTL A,6158731,2021-10-15,2021,10,15,,19.4,,14.3,,16.9,,1.1,,0.0,,8.4,,0.0,,8.4,,,,36.0,,33.0,
3575,-79.63,43.68,TORONTO INTL A,6158731,2021-10-16,2021,10,16,,15.1,,8.0,,11.6,,6.4,,0.0,,2.8,,0.0,,2.8,,,,32.0,,63.0,
3576,-79.63,43.68,TORONTO INTL A,6158731,2021-10-17,2021,10,17,,15.1,,7.0,,11.1,,6.9,,0.0,,0.0,T,0.0,,0.0,T,,,32.0,,58.0,
3577,-79.63,43.68,TORONTO INTL A,6158731,2021-10-18,2021,10,18,,14.2,,4.1,,9.2,,8.8,,0.0,,1.4,,0.0,,1.4,,,,32.0,,39.0,
3578,-79.63,43.68,TORONTO INTL A,6158731,2021-10-19,2021,10,19,,21.1,,4.1,,12.6,,5.4,,0.0,,0.0,,0.0,,0.0,,,,26.0,,43.0,
3579,-79.63,43.68,TORONTO INTL A,6158731,2021-10-20,2021,10,20,,19.5,,10.1,,14.8,,3.2,,0.0,,0.4,,0.0,,0.4,,,,23.0,,36.0,
3580,-79.63,43.68,TORONTO INTL A,6158731,2021-10-21,2021,10,21,,17.5,,8.3,,12.9,,5.1,,0.0,,3.0,,0.0,,3.0,,,,33.0,,55.0,
3581,-79.63,43.68,TORONTO INTL A,6158731,2021-10-22,2021,10,22,,9.3,,4.3,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,,,33.0,,51.0,
3582,-79.63,43.68,TORONTO INTL A,6158731,2021-10-23,2021,10,23,,9.6,,2.8,,6.2,,11.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
3583,-79.63,43.68,TORONTO INTL A,6158731,2021-10-24,2021,10,24,,13.3,,2.3,,7.8,,10.2,,0.0,,2.0,,0.0,,2.0,,,,,M,,M
3584,-79.63,43.68,TORONTO INTL A,6158731,2021-10-25,2021,10,25,,8.8,,4.7,,6.8,,11.2,,0.0,,18.2,,0.0,,18.2,,,,2.0,,47.0,
3585,-79.63,43.68,TORONTO INTL A,6158731,2021-10-26,2021,10,26,,7.8,,4.7,,6.3,,11.7,,0.0,,8.4,,0.0,,8.4,,,,35.0,,55.0,
3586,-79.63,43.68,TORONTO INTL A,6158731,2021-10-27,2021,10,27,,16.1,,7.2,,11.7,,6.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
3587,-79.63,43.68,TORONTO INTL A,6158731,2021-10-28,2021,10,28,,10.1,,5.1,,7.6,,10.4,,0.0,,0.0,,0.0,,0.0,,,,11.0,,41.0,
3588,-79.63,43.68,TORONTO INTL A,6158731,2021-10-29,2021,10,29,,13.5,,8.5,,11.0,,7.0,,0.0,,10.2,,0.0,,10.2,,,,7.0,,48.0,
3589,-79.63,43.68,TORONTO INTL A,6158731,2021-10-30,2021,10,30,,9.6,,8.0,,8.8,,9.2,,0.0,,9.0,,0.0,,9.0,,,,10.0,,40.0,
3590,-79.63,43.68,TORONTO INTL A,6158731,2021-10-31,2021,10,31,,15.1,,6.8,,11.0,,7.0,,0.0,,0.2,,0.0,,0.2,,,,27.0,,54.0,
3591,-79.63,43.68,TORONTO INTL A,6158731,2021-11-01,2021,11,1,,10.4,,3.0,,6.7,,11.3,,0.0,,0.0,,0.0,,0.0,,,,28.0,,59.0,
3592,-79.63,43.68,TORONTO INTL A,6158731,2021-11-02,2021,11,2,,8.9,,0.1,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,,,26.0,,49.0,
3593,-79.63,43.68,TORONTO INTL A,6158731,2021-11-03,2021,11,3,,7.6,,-1.6,,3.0,,15.0,,0.0,,0.0,T,0.0,,0.0,T,,,30.0,,33.0,
3594,-79.63,43.68,TORONTO INTL A,6158731,2021-11-04,2021,11,4,,8.5,,-1.0,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
3595,-79.63,43.68,TORONTO INTL A,6158731,2021-11-05,2021,11,5,,10.2,,-3.2,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
3596,-79.63,43.68,TORONTO INTL A,6158731,2021-11-06,2021,11,6,,11.6,,0.2,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,,,16.0,,32.0,
3597,-79.63,43.68,TORONTO INTL A,6158731,2021-11-07,2021,11,7,,16.4,,2.1,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,,,24.0,,38.0,
3598,-79.63,43.68,TORONTO INTL A,6158731,2021-11-08,2021,11,8,,19.1,,3.3,,11.2,,6.8,,0.0,,0.0,,0.0,,0.0,,,,23.0,,40.0,
3599,-79.63,43.68,TORONTO INTL A,6158731,2021-11-09,2021,11,9,,14.0,,6.8,,10.4,,7.6,,0.0,,2.6,,0.0,,2.6,,,,,M,,M
3600,-79.63,43.68,TORONTO INTL A,6158731,2021-11-10,2021,11,10,,13.0,,1.5,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,,,29.0,,33.0,
3601,-79.63,43.68,TORONTO INTL A,6158731,2021-11-11,2021,11,11,,13.5,,6.1,,9.8,,8.2,,0.0,,0.6,,0.0,,0.6,,,,8.0,,47.0,
3602,-79.63,43.68,TORONTO INTL A,6158731,2021-11-12,2021,11,12,,12.4,,4.5,,8.5,,9.5,,0.0,,0.4,,0.0,,0.4,,,,26.0,,57.0,
3603,-79.63,43.68,TORONTO INTL A,6158731,2021-11-13,2021,11,13,,7.6,,2.5,,5.1,,12.9,,0.0,,0.0,T,0.0,,0.0,T,,,25.0,,48.0,
3604,-79.63,43.68,TORONTO INTL A,6158731,2021-11-14,2021,11,14,,4.8,,1.0,,2.9,,15.1,,0.0,,6.8,,1.4,,8.2,,,,26.0,,39.0,
3605,-79.63,43.68,TORONTO INTL A,6158731,2021-11-15,2021,11,15,,5.8,,-0.2,,2.8,,15.2,,0.0,,0.2,,0.2,,0.4,,,,29.0,,42.0,
3606,-79.63,43.68,TORONTO INTL A,6158731,2021-11-16,2021,11,16,,5.9,,-0.9,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,,,27.0,,43.0,
3607,-79.63,43.68,TORONTO INTL A,6158731,2021-11-17,2021,11,17,,16.9,,2.3,,9.6,,8.4,,0.0,,0.6,,0.0,,0.6,,,,22.0,,61.0,
3608,-79.63,43.68,TORONTO INTL A,6158731,2021-11-18,2021,11,18,,15.1,,1.1,,8.1,,9.9,,0.0,,0.2,,0.0,T,0.2,,,,28.0,,59.0,
3609,-79.63,43.68,TORONTO INTL A,6158731,2021-11-19,2021,11,19,,6.1,,-0.6,,2.8,,15.2,,0.0,,0.0,T,0.0,,0.0,T,,,25.0,,46.0,
3610,-79.63,43.68,TORONTO INTL A,6158731,2021-11-20,2021,11,20,,5.9,,0.3,,3.1,,14.9,,0.0,,0.0,T,0.0,,0.0,T,,,20.0,,36.0,
3611,-79.63,43.68,TORONTO INTL A,6158731,2021-11-21,2021,11,21,,8.0,,1.1,,4.6,,13.4,,0.0,,5.0,,0.0,,5.0,,,,29.0,,69.0,
3612,-79.63,43.68,TORONTO INTL A,6158731,2021-11-22,2021,11,22,,3.8,,-2.9,,0.5,,17.5,,0.0,,0.0,T,0.0,,0.0,T,,,31.0,,63.0,
3613,-79.63,43.68,TORONTO INTL A,6158731,2021-11-23,2021,11,23,,3.9,,-4.4,,-0.3,,18.3,,0.0,,0.0,,0.0,,0.0,,,,27.0,,40.0,
3614,-79.63,43.68,TORONTO INTL A,6158731,2021-11-24,2021,11,24,,8.7,,-2.8,,3.0,,15.0,,0.0,,0.6,,0.0,,0.6,,,,,M,,M
3615,-79.63,43.68,TORONTO INTL A,6158731,2021-11-25,2021,11,25,,7.5,,3.6,,5.6,,12.4,,0.0,,5.8,,0.0,,5.8,,,,28.0,,40.0,
3616,-79.63,43.68,TORONTO INTL A,6158731,2021-11-26,2021,11,26,,3.6,,-2.4,,0.6,,17.4,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,32.0,,64.0,
3617,-79.63,43.68,TORONTO INTL A,6158731,2021-11-27,2021,11,27,,1.4,,-3.4,,-1.0,,19.0,,0.0,,0.0,,0.2,,0.2,,,,30.0,,39.0,
3618,-79.63,43.68,TORONTO INTL A,6158731,2021-11-28,2021,11,28,,-1.0,,-3.9,,-2.5,,20.5,,0.0,,0.0,,11.0,,11.0,,1.0,,,M,,M
3619,-79.63,43.68,TORONTO INTL A,6158731,2021-11-29,2021,11,29,,0.4,,-8.1,,-3.9,,21.9,,0.0,,0.0,,0.4,,0.4,,10.0,,,M,,M
3620,-79.63,43.68,TORONTO INTL A,6158731,2021-11-30,2021,11,30,,2.8,,-5.0,,-1.1,,19.1,,0.0,,0.4,,1.8,,2.2,,8.0,,28.0,,44.0,
3621,-79.63,43.68,TORONTO INTL A,6158731,2021-12-01,2021,12,1,,5.0,,-0.8,,2.1,,15.9,,0.0,,0.0,T,0.0,,0.0,T,2.0,,27.0,,39.0,
3622,-79.63,43.68,TORONTO INTL A,6158731,2021-12-02,2021,12,2,,10.5,,1.3,,5.9,,12.1,,0.0,,1.0,,0.0,,1.0,,,,30.0,,67.0,
3623,-79.63,43.68,TORONTO INTL A,6158731,2021-12-03,2021,12,3,,1.5,,-0.6,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,,,30.0,,53.0,
3624,-79.63,43.68,TORONTO INTL A,6158731,2021-12-04,2021,12,4,,5.2,,-0.7,,2.3,,15.7,,0.0,,0.0,,0.0,,0.0,,,,28.0,,59.0,
3625,-79.63,43.68,TORONTO INTL A,6158731,2021-12-05,2021,12,5,,4.1,,-3.8,,0.2,,17.8,,0.0,,15.6,,2.4,,17.6,,1.0,E,10.0,,55.0,
3626,-79.63,43.68,TORONTO INTL A,6158731,2021-12-06,2021,12,6,,11.2,,-2.4,,4.4,,13.6,,0.0,,1.4,,0.6,,2.0,,0.0,T,26.0,,84.0,
3627,-79.63,43.68,TORONTO INTL A,6158731,2021-12-07,2021,12,7,,-1.6,,-7.2,,-4.4,,22.4,,0.0,,0.0,,0.2,,0.2,,0.0,T,27.0,,42.0,
3628,-79.63,43.68,TORONTO INTL A,6158731,2021-12-08,2021,12,8,,-1.0,,-6.6,,-3.8,,21.8,,0.0,,0.0,,2.6,,2.2,,1.0,,28.0,,35.0,
3629,-79.63,43.68,TORONTO INTL A,6158731,2021-12-09,2021,12,9,,,M,,M,,M,,M,,M,0.0,,1.8,,1.8,,2.0,,13.0,,37.0,
3630,-79.63,43.68,TORONTO INTL A,6158731,2021-12-10,2021,12,10,,5.6,,0.8,,3.2,,14.8,,0.0,,0.0,T,0.0,,0.0,T,2.0,,10.0,,31.0,
3631,-79.63,43.68,TORONTO INTL A,6158731,2021-12-11,2021,12,11,,17.9,,1.1,,9.5,,8.5,,0.0,,21.6,,0.0,T,21.6,,,,26.0,,96.0,
3632,-79.63,43.68,TORONTO INTL A,6158731,2021-12-12,2021,12,12,,6.9,,-0.7,,3.1,,14.9,,0.0,,0.0,,0.0,T,0.0,T,,,23.0,,60.0,
3633,-79.63,43.68,TORONTO INTL A,6158731,2021-12-13,2021,12,13,,9.3,,2.4,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,,,25.0,,46.0,
3634,-79.63,43.68,TORONTO INTL A,6158731,2021-12-14,2021,12,14,,6.8,,0.7,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,,,11.0,,44.0,
3635,-79.63,43.68,TORONTO INTL A,6158731,2021-12-15,2021,12,15,,12.9,,3.6,,8.3,,9.7,,0.0,,0.6,,0.0,,0.6,,,,11.0,,38.0,
3636,-79.63,43.68,TORONTO INTL A,6158731,2021-12-16,2021,12,16,,17.1,,3.6,,10.4,,7.6,,0.0,,0.0,T,0.0,,0.0,T,,,22.0,,94.0,
3637,-79.63,43.68,TORONTO INTL A,6158731,2021-12-17,2021,12,17,,5.2,,-0.4,,2.4,,15.6,,0.0,,0.0,,0.0,,0.0,,,,26.0,,53.0,
3638,-79.63,43.68,TORONTO INTL A,6158731,2021-12-18,2021,12,18,,0.3,,-3.4,,-1.6,,19.6,,0.0,,0.0,,9.0,,8.2,,0.0,T,1.0,,40.0,
3639,-79.63,43.68,TORONTO INTL A,6158731,2021-12-19,2021,12,19,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,8.0,,36.0,,32.0,
3640,-79.63,43.68,TORONTO INTL A,6158731,2021-12-20,2021,12,20,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,4.0,,22.0,,46.0,
3641,-79.63,43.68,TORONTO INTL A,6158731,2021-12-21,2021,12,21,,3.4,,-1.2,,1.1,,16.9,,0.0,,0.0,,0.0,,0.0,,1.0,,19.0,,35.0,
3642,-79.63,43.68,TORONTO INTL A,6158731,2021-12-22,2021,12,22,,3.5,,-4.1,,-0.3,,18.3,,0.0,,0.0,,0.6,,0.6,,1.0,,29.0,,69.0,
3643,-79.63,43.68,TORONTO INTL A,6158731,2021-12-23,2021,12,23,,-0.5,,-6.6,,-3.6,,21.6,,0.0,,0.0,,5.4,,4.4,,1.0,,15.0,,33.0,
3644,-79.63,43.68,TORONTO INTL A,6158731,2021-12-24,2021,12,24,,2.8,,-0.6,,1.1,,16.9,,0.0,,0.0,,0.4,,0.2,,5.0,,9.0,,32.0,
3645,-79.63,43.68,TORONTO INTL A,6158731,2021-12-25,2021,12,25,,7.0,,2.3,,4.7,,13.3,,0.0,,3.6,,0.0,,3.6,,0.0,T,34.0,,48.0,
3646,-79.63,43.68,TORONTO INTL A,6158731,2021-12-26,2021,12,26,,3.2,,-5.5,,-1.2,,19.2,,0.0,,0.0,,0.0,,0.0,,,,30.0,,37.0,
3647,-79.63,43.68,TORONTO INTL A,6158731,2021-12-27,2021,12,27,,0.1,,-6.2,,-3.1,,21.1,,0.0,,0.0,,4.6,,3.6,,4.0,E,9.0,,48.0,
3648,-79.63,43.68,TORONTO INTL A,6158731,2021-12-28,2021,12,28,,2.3,,-0.6,,0.9,,17.1,,0.0,,0.0,,0.2,,0.2,,2.0,,26.0,,57.0,
3649,-79.63,43.68,TORONTO INTL A,6158731,2021-12-29,2021,12,29,,2.2,,-0.3,,1.0,,17.0,,0.0,,0.2,,0.0,T,0.2,,1.0,,,M,,M
3650,-79.63,43.68,TORONTO INTL A,6158731,2021-12-30,2021,12,30,,2.2,,0.0,,1.1,,16.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
3651,-79.63,43.68,TORONTO INTL A,6158731,2021-12-31,2021,12,31,,6.7,,1.9,,4.3,,13.7,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
2190,-79.63,43.68,TORONTO INTL A,6158731,2022-01-01,2022,1,1,,4.5,,-3.2,,0.7,,17.3,,0.0,,0.2,,2.8,,2.4,,3.0,E,35.0,,46.0,
2191,-79.63,43.68,TORONTO INTL A,6158731,2022-01-02,2022,1,2,,-2.9,,-12.3,,-7.6,,25.6,,0.0,,0.0,,2.6,,1.4,,3.0,,36.0,,52.0,
2192,-79.63,43.68,TORONTO INTL A,6158731,2022-01-03,2022,1,3,,-6.6,,-15.1,,-10.9,,28.9,,0.0,,0.0,,0.0,,0.0,,5.0,,,M,,M
2193,-79.63,43.68,TORONTO INTL A,6158731,2022-01-04,2022,1,4,,2.5,,-7.8,,-2.7,,20.7,,0.0,,0.0,,0.0,,0.0,,,,24.0,,33.0,
2194,-79.63,43.68,TORONTO INTL A,6158731,2022-01-05,2022,1,5,,4.1,,-5.8,,-0.9,,18.9,,0.0,,0.8,,0.0,T,0.8,,1.0,,23.0,,68.0,
2195,-79.63,43.68,TORONTO INTL A,6158731,2022-01-06,2022,1,6,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,0.0,T,24.0,,48.0,
2196,-79.63,43.68,TORONTO INTL A,6158731,2022-01-07,2022,1,7,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,0.0,T,31.0,,52.0,
2197,-79.63,43.68,TORONTO INTL A,6158731,2022-01-08,2022,1,8,,0.6,,-15.0,,-7.2,,25.2,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,17.0,,39.0,
2198,-79.63,43.68,TORONTO INTL A,6158731,2022-01-09,2022,1,9,,3.6,,-7.9,,-2.2,,20.2,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,27.0,,64.0,
2199,-79.63,43.68,TORONTO INTL A,6158731,2022-01-10,2022,1,10,,-7.1,,-18.5,,-12.8,,30.8,,0.0,,0.0,,0.2,,0.2,,0.0,T,28.0,,62.0,
2200,-79.63,43.68,TORONTO INTL A,6158731,2022-01-11,2022,1,11,,-3.9,,-21.1,,-12.5,,30.5,,0.0,,0.0,,0.2,,0.2,,0.0,T,20.0,,42.0,
2201,-79.63,43.68,TORONTO INTL A,6158731,2022-01-12,2022,1,12,,1.8,,-3.8,,-1.0,,19.0,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,24.0,,45.0,
2202,-79.63,43.68,TORONTO INTL A,6158731,2022-01-13,2022,1,13,,0.9,,-3.6,,-1.4,,19.4,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,,M,,M
2203,-79.63,43.68,TORONTO INTL A,6158731,2022-01-14,2022,1,14,,-1.6,,-19.1,,-10.4,,28.4,,0.0,,0.0,,0.0,,0.0,,,,1.0,,43.0,
2204,-79.63,43.68,TORONTO INTL A,6158731,2022-01-15,2022,1,15,,-13.1,,-21.1,,-17.1,,35.1,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,1.0,,37.0,
2205,-79.63,43.68,TORONTO INTL A,6158731,2022-01-16,2022,1,16,,-1.4,,-15.5,,-8.5,,26.5,,0.0,,0.0,,5.2,,3.6,,0.0,T,14.0,,36.0,
2206,-79.63,43.68,TORONTO INTL A,6158731,2022-01-17,2022,1,17,,-2.8,,-6.0,,-4.4,,22.4,,0.0,,0.0,,29.2,,28.8,,15.0,,,,,M
2207,-79.63,43.68,TORONTO INTL A,6158731,2022-01-18,2022,1,18,,-1.0,,-11.5,,-6.3,,24.3,,0.0,,0.0,,1.2,,1.2,,32.0,,28.0,,43.0,
2208,-79.63,43.68,TORONTO INTL A,6158731,2022-01-19,2022,1,19,,3.8,,-8.9,,-2.6,,20.6,,0.0,,0.0,,0.0,T,0.0,T,30.0,,25.0,,64.0,
2209,-79.63,43.68,TORONTO INTL A,6158731,2022-01-20,2022,1,20,,-8.8,,-18.7,,-13.8,,31.8,,0.0,,0.0,,0.0,T,0.0,T,25.0,,31.0,,40.0,
2210,-79.63,43.68,TORONTO INTL A,6158731,2022-01-21,2022,1,21,,-9.8,,-20.0,,-14.9,,32.9,,0.0,,0.0,,0.0,T,0.0,T,23.0,,,M,,M
2211,-79.63,43.68,TORONTO INTL A,6158731,2022-01-22,2022,1,22,,-4.6,,-18.8,,-11.7,,29.7,,0.0,,0.0,,0.4,,0.4,,21.0,,22.0,,44.0,
2212,-79.63,43.68,TORONTO INTL A,6158731,2022-01-23,2022,1,23,,-5.2,,-17.8,,-11.5,,29.5,,0.0,,0.0,,0.0,T,0.0,T,20.0,,34.0,,39.0,
2213,-79.63,43.68,TORONTO INTL A,6158731,2022-01-24,2022,1,24,,-5.5,,-17.7,,-11.6,,29.6,,0.0,,0.0,,5.6,,3.6,,18.0,,15.0,,37.0,
2214,-79.63,43.68,TORONTO INTL A,6158731,2022-01-25,2022,1,25,,-7.3,,-15.4,,-11.4,,29.4,,0.0,,0.0,,0.0,,0.0,,21.0,,31.0,,40.0,
2215,-79.63,43.68,TORONTO INTL A,6158731,2022-01-26,2022,1,26,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,20.0,,,M,,M
2216,-79.63,43.68,TORONTO INTL A,6158731,2022-01-27,2022,1,27,,-3.9,,-13.9,,-8.9,,26.9,,0.0,,0.0,,0.4,,0.4,,20.0,,21.0,,41.0,
2217,-79.63,43.68,TORONTO INTL A,6158731,2022-01-28,2022,1,28,,-4.3,,-18.0,,-11.2,,29.2,,0.0,,0.0,,0.0,,0.0,,20.0,,36.0,,50.0,
2218,-79.63,43.68,TORONTO INTL A,6158731,2022-01-29,2022,1,29,,-11.5,,-21.2,,-16.4,,34.4,,0.0,,0.0,,0.0,,0.0,,20.0,,,M,,M
2219,-79.63,43.68,TORONTO INTL A,6158731,2022-01-30,2022,1,30,,-4.9,,-14.8,,-9.9,,27.9,,0.0,,0.0,,0.0,,0.0,,19.0,,23.0,,31.0,
2220,-79.63,43.68,TORONTO INTL A,6158731,2022-01-31,2022,1,31,,-0.9,,-7.0,,-4.0,,22.0,,0.0,,0.0,,0.0,,0.0,,18.0,,,M,,M
2221,-79.63,43.68,TORONTO INTL A,6158731,2022-02-01,2022,2,1,,4.7,,-9.1,,-2.2,,20.2,,0.0,,0.0,T,0.0,,0.0,T,8.0,E,20.0,,42.0,
2222,-79.63,43.68,TORONTO INTL A,6158731,2022-02-02,2022,2,2,,4.6,,-3.0,,0.8,,17.2,,0.0,,5.4,,8.0,,11.4,,8.0,,35.0,,47.0,
2223,-79.63,43.68,TORONTO INTL A,6158731,2022-02-03,2022,2,3,,-3.0,,-10.5,,-6.8,,24.8,,0.0,,0.0,,7.2,,4.2,,15.0,,35.0,,44.0,
2224,-79.63,43.68,TORONTO INTL A,6158731,2022-02-04,2022,2,4,,-10.5,,-14.0,,-12.3,,30.3,,0.0,,0.0,,0.4,,0.4,,21.0,,1.0,,37.0,
2225,-79.63,43.68,TORONTO INTL A,6158731,2022-02-05,2022,2,5,,-7.2,,-15.4,,-11.3,,29.3,,0.0,,0.0,,0.0,T,0.0,T,19.0,,,M,,M
2226,-79.63,43.68,TORONTO INTL A,6158731,2022-02-06,2022,2,6,,-0.2,,-7.2,,-3.7,,21.7,,0.0,,0.0,,0.0,,0.0,,17.0,,20.0,,46.0,
2227,-79.63,43.68,TORONTO INTL A,6158731,2022-02-07,2022,2,7,,,M,,M,,M,,M,,M,,M,,M,,M,16.0,,26.0,,36.0,
2228,-79.63,43.68,TORONTO INTL A,6158731,2022-02-08,2022,2,8,,-0.4,,-5.5,,-3.0,,21.0,,0.0,,0.0,,0.0,T,0.0,T,15.0,,25.0,,42.0,
2229,-79.63,43.68,TORONTO INTL A,6158731,2022-02-09,2022,2,9,,6.0,,-5.5,,0.3,,17.7,,0.0,,0.0,,0.0,,0.0,,14.0,,22.0,,46.0,
2230,-79.63,43.68,TORONTO INTL A,6158731,2022-02-10,2022,2,10,,2.8,,-0.8,,1.0,,17.0,,0.0,,0.0,,0.0,T,0.0,T,11.0,,27.0,,48.0,
2231,-79.63,43.68,TORONTO INTL A,6158731,2022-02-11,2022,2,11,,3.5,,-1.4,,1.1,,16.9,,0.0,,4.8,,0.2,,5.0,,10.0,,21.0,,48.0,
2232,-79.63,43.68,TORONTO INTL A,6158731,2022-02-12,2022,2,12,,2.5,,-13.5,,-5.5,,23.5,,0.0,,0.8,,1.0,,1.8,,8.0,,28.0,,60.0,
2233,-79.63,43.68,TORONTO INTL A,6158731,2022-02-13,2022,2,13,,-9.2,,-16.6,,-12.9,,30.9,,0.0,,0.0,,0.2,,0.2,,5.0,,,M,,M
2234,-79.63,43.68,TORONTO INTL A,6158731,2022-02-14,2022,2,14,,-9.6,,-16.5,,-13.1,,31.1,,0.0,,0.0,,0.0,,0.0,,5.0,,29.0,,35.0,
2235,-79.63,43.68,TORONTO INTL A,6158731,2022-02-15,2022,2,15,,-3.3,,-11.3,,-7.3,,25.3,,0.0,,0.0,,0.0,T,0.0,T,5.0,,24.0,,40.0,
2236,-79.63,43.68,TORONTO INTL A,6158731,2022-02-16,2022,2,16,,10.7,,-3.8,,3.5,,14.5,,0.0,,0.2,,0.0,,0.2,,5.0,,21.0,,71.0,
2237,-79.63,43.68,TORONTO INTL A,6158731,2022-02-17,2022,2,17,,7.2,,-5.2,,1.0,,17.0,,0.0,,26.2,,13.4,,36.2,,0.0,T,34.0,,58.0,
2238,-79.63,43.68,TORONTO INTL A,6158731,2022-02-18,2022,2,18,,-4.8,,-10.5,,-7.7,,25.7,,0.0,,0.0,,5.4,,5.0,,16.0,,21.0,,56.0,
2239,-79.63,43.68,TORONTO INTL A,6158731,2022-02-19,2022,2,19,,-2.0,,-11.3,,-6.7,,24.7,,0.0,,0.0,,4.6,,4.2,,19.0,,31.0,,83.0,
2240,-79.63,43.68,TORONTO INTL A,6158731,2022-02-20,2022,2,20,,6.9,,-9.5,,-1.3,,19.3,,0.0,,0.0,,0.0,,0.0,,16.0,,24.0,,65.0,
2241,-79.63,43.68,TORONTO INTL A,6158731,2022-02-21,2022,2,21,,6.2,,-0.6,,2.8,,15.2,,0.0,,0.0,,0.0,,0.0,,6.0,,10.0,,37.0,
2242,-79.63,43.68,TORONTO INTL A,6158731,2022-02-22,2022,2,22,,9.2,,-0.8,,4.2,,13.8,,0.0,,9.4,,0.0,,9.4,,5.0,,26.0,,67.0,
2243,-79.63,43.68,TORONTO INTL A,6158731,2022-02-23,2022,2,23,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,0.0,T,29.0,,68.0,
2244,-79.63,43.68,TORONTO INTL A,6158731,2022-02-24,2022,2,24,,-5.2,,-11.6,,-8.4,,26.4,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,6.0,,38.0,
2245,-79.63,43.68,TORONTO INTL A,6158731,2022-02-25,2022,2,25,,-5.5,,-12.9,,-9.2,,27.2,,0.0,,0.0,,6.6,,4.2,,3.0,,1.0,,51.0,
2246,-79.63,43.68,TORONTO INTL A,6158731,2022-02-26,2022,2,26,,-2.2,,-13.4,,-7.8,,25.8,,0.0,,0.0,,0.0,T,0.0,T,6.0,,25.0,,52.0,
2247,-79.63,43.68,TORONTO INTL A,6158731,2022-02-27,2022,2,27,,0.4,,-7.9,,-3.8,,21.8,,0.0,,0.0,,1.0,,0.4,,6.0,,31.0,,62.0,
2248,-79.63,43.68,TORONTO INTL A,6158731,2022-02-28,2022,2,28,,-3.8,,-13.7,,-8.8,,26.8,,0.0,,0.0,,0.0,T,0.0,T,6.0,,11.0,,34.0,
2249,-79.63,43.68,TORONTO INTL A,6158731,2022-03-01,2022,3,1,,5.2,,-3.8,,0.7,,17.3,,0.0,,0.0,,0.0,T,0.0,T,3.0,,30.0,,43.0,
